name,path,hue,color_bucket,flat,silhouette_cluster,species,body_plan,type1
DUSKNOIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dusknoir/102-HOME477.png,24.0,orange,[0 0 0 ... 0 0 0],3,Gripper Pokémon,bipedal,GHOST
DUSKNOIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dusknoir/003-477Dusknoir_XY_anime.png,23.0,orange,[0 0 0 ... 0 0 0],4,Gripper Pokémon,bipedal,GHOST
DUSKNOIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dusknoir/029-477Dusknoir_PMD_Explorers.png,21.0,orange,[0 0 0 ... 0 0 0],5,Gripper Pokémon,bipedal,GHOST
DUSKNOIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dusknoir/000-477Dusknoir.png,21.0,orange,[0 0 0 ... 0 0 0],5,Gripper Pokémon,bipedal,GHOST
DUSKNOIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dusknoir/001-477Dusknoir_Dream.png,21.0,orange,[0 0 0 ... 0 0 0],5,Gripper Pokémon,bipedal,GHOST
DUSKNOIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dusknoir/002-477Dusknoir_DP_anime.png,23.0,orange,[0 0 0 ... 0 0 0],4,Gripper Pokémon,bipedal,GHOST
QUILLADIN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Quilladin/000-651Quilladin.png,14.0,orange,[0 0 0 ... 0 0 0],4,Spiny Armor Pokémon,bipedal,GRASS
QUILLADIN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Quilladin/013-651Quilladin_Dream.png,46.0,green,[0 0 0 ... 0 0 0],5,Spiny Armor Pokémon,bipedal,GRASS
QUILLADIN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Quilladin/003-651Quilladin_XY_anime.png,41.0,green,[0 0 0 ... 0 0 0],4,Spiny Armor Pokémon,bipedal,GRASS
QUILLADIN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Quilladin/001-651Quilladin_XY_anime_2.png,41.0,green,[0 0 0 ... 0 0 0],3,Spiny Armor Pokémon,bipedal,GRASS
QUILLADIN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Quilladin/002-651Quilladin_XY_anime_3.png,41.0,green,[0 0 0 ... 0 0 0],4,Spiny Armor Pokémon,bipedal,GRASS
QUILLADIN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Quilladin/018-HOME651.png,40.0,green,[0 0 0 ... 0 0 0],5,Spiny Armor Pokémon,bipedal,GRASS
CLEFABLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Clefable/001-036Clefable_RG.png,6.0,red,[0 0 0 ... 0 0 0],0,Fairy Pokémon,bipedal,FAIRY
CLEFABLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Clefable/000-036Clefable_RB.png,7.0,red,[0 0 0 ... 0 0 0],0,Fairy Pokémon,bipedal,FAIRY
CLEFABLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Clefable/135-HOME036.png,4.0,red,[0 0 0 ... 0 0 0],1,Fairy Pokémon,bipedal,FAIRY
CLEFABLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Clefable/006-036Clefable_OS_anime.png,167.0,pink,[255 255 255 ... 255 255 255],2,Fairy Pokémon,bipedal,FAIRY
CLEFABLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Clefable/002-036Clefable.png,174.0,pink,[0 0 0 ... 0 0 0],0,Fairy Pokémon,bipedal,FAIRY
CLEFABLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Clefable/005-036Clefable_OS_anime_3.png,167.0,pink,[0 0 0 ... 0 0 0],0,Fairy Pokémon,bipedal,FAIRY
CLEFABLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Clefable/063-036Clefable_Dream.png,11.0,orange,[0 0 0 ... 0 0 0],0,Fairy Pokémon,bipedal,FAIRY
CLEFABLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Clefable/004-036Clefable_OS_anime_2.png,5.0,red,[0 0 0 ... 0 0 0],4,Fairy Pokémon,bipedal,FAIRY
CLEFABLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Clefable/003-036Clefable_AG_anime.png,0.0,red,[0 0 0 ... 0 0 0],0,Fairy Pokémon,bipedal,FAIRY
SHIINOTIC,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Shiinotic/000-756Shiinotic.png,152.0,purple,[0 0 0 ... 0 0 0],4,Illuminating Pokémon,bipedal,GRASS
SHIINOTIC,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Shiinotic/012-HOME756.png,150.0,purple,[0 0 0 ... 0 0 0],4,Illuminating Pokémon,bipedal,GRASS
SHIINOTIC,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Shiinotic/010-756Shiinotic_Dream.png,158.0,purple,[0 0 0 ... 0 0 0],4,Illuminating Pokémon,bipedal,GRASS
SHIINOTIC,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Shiinotic/001-756Shiinotic_SM_anime.png,172.0,pink,[255 255 255 ... 255 255 255],2,Illuminating Pokémon,bipedal,GRASS
APPLETUN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Appletun/001-842Appletun.png,17.0,orange,[0 0 0 ... 0 0 0],6,Apple Nectar Pokémon,bipedal,GRASS
APPLETUN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Appletun/015-HOME842.png,71.0,green,[0 0 0 ... 0 0 0],3,Apple Nectar Pokémon,bipedal,GRASS
CELEBI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Celebi/055-251Celebi_3D_Pro.png,41.0,green,[0 0 0 ... 0 0 0],3,Time Travel Pokémon,bipedal,PSYCHIC
CELEBI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Celebi/007-251Celebi_OS_anime.png,40.0,green,[0 0 0 ... 0 0 0],6,Time Travel Pokémon,bipedal,PSYCHIC
CELEBI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Celebi/003-251Celebi_Dream_2.png,37.0,green,[0 0 0 ... 0 0 0],4,Time Travel Pokémon,bipedal,PSYCHIC
CELEBI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Celebi/002-251Celebi.png,47.0,green,[0 0 0 ... 0 0 0],4,Time Travel Pokémon,bipedal,PSYCHIC
CELEBI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Celebi/051-20th_Anniversary_Celebi.png,53.0,green,[0 0 0 ... 0 0 0],5,Time Travel Pokémon,bipedal,PSYCHIC
CELEBI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Celebi/006-251Celebi_OS_anime_2.png,39.0,green,[255 255 255 ... 255 255 255],2,Time Travel Pokémon,bipedal,PSYCHIC
CELEBI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Celebi/005-251Celebi_DP_anime.png,38.0,green,[0 0 0 ... 0 0 0],6,Time Travel Pokémon,bipedal,PSYCHIC
CELEBI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Celebi/001-251Celebi_GS.png,36.0,green,[0 0 0 ... 0 0 0],6,Time Travel Pokémon,bipedal,PSYCHIC
DOUBLADE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Doublade/001-680Doublade_XY_anime.png,171.0,pink,[0 0 0 ... 0 0 0],5,Sword Pokémon,bipedal,STEEL
DOUBLADE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Doublade/034-HOME680.png,168.0,pink,[0 0 0 ... 0 0 0],5,Sword Pokémon,bipedal,STEEL
DOUBLADE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Doublade/013-680Doublade_Dream.png,23.0,orange,[0 0 0 ... 0 0 0],5,Sword Pokémon,bipedal,STEEL
DOUBLADE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Doublade/000-680Doublade.png,166.0,pink,[0 0 0 ... 0 0 0],5,Sword Pokémon,bipedal,STEEL
GUMSHOOS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Gumshoos/000-735Gumshoos.png,14.0,orange,[0 0 0 ... 0 0 0],5,Stakeout Pokémon,bipedal,NORMAL
GUMSHOOS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Gumshoos/034-HOME735.png,15.0,orange,[0 0 0 ... 0 0 0],5,Stakeout Pokémon,bipedal,NORMAL
GUMSHOOS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Gumshoos/004-735Gumshoos_Dream.png,13.0,orange,[0 0 0 ... 0 0 0],1,Stakeout Pokémon,bipedal,NORMAL
GUMSHOOS,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Gumshoos/001-735Gumshoos_SM_anime.png,13.0,orange,[255 255 255 ... 255 255 255],2,Stakeout Pokémon,bipedal,NORMAL
SCEPTILE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sceptile/005-254Sceptile_AG_anime.png,44.0,green,[0 0 0 ... 0 0 0],5,Forest Pokémon,bipedal,GRASS
SCEPTILE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sceptile/002-254Sceptile.png,63.0,green,[0 0 0 ... 0 0 0],3,Forest Pokémon,bipedal,GRASS
SCEPTILE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sceptile/000-254Sceptile_Channel.png,57.0,green,[0 0 0 ... 0 0 0],5,Forest Pokémon,bipedal,GRASS
SCEPTILE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sceptile/150-HOME254.png,53.0,green,[0 0 0 ... 0 0 0],5,Forest Pokémon,bipedal,GRASS
SCEPTILE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sceptile/003-254Sceptile_Dream.png,54.0,green,[0 0 0 ... 0 0 0],5,Forest Pokémon,bipedal,GRASS
COSMOG,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Cosmog/000-789Cosmog.png,99.0,blue,[0 0 0 ... 0 0 0],5,Nebula Pokémon,bipedal,PSYCHIC
COSMOG,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Cosmog/001-789Cosmog_SM_anime_2.png,98.0,blue,[3 0 0 ... 0 0 0],5,Nebula Pokémon,bipedal,PSYCHIC
COSMOG,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Cosmog/009-789Cosmog_Dream.png,98.0,blue,[0 0 0 ... 0 0 0],5,Nebula Pokémon,bipedal,PSYCHIC
COSMOG,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Cosmog/002-789Cosmog_SM_anime.png,99.0,blue,[0 0 0 ... 0 0 0],5,Nebula Pokémon,bipedal,PSYCHIC
COSMOG,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Cosmog/032-HOME789.png,115.0,blue,[0 0 0 ... 0 0 0],5,Nebula Pokémon,bipedal,PSYCHIC
DHELMISE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dhelmise/033-HOME781.png,92.0,blue,[0 0 0 ... 0 0 0],5,Sea Creeper Pokémon,bipedal,GHOST
DHELMISE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dhelmise/000-781Dhelmise.png,97.0,blue,[0 0 0 ... 0 0 0],5,Sea Creeper Pokémon,bipedal,GHOST
DHELMISE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dhelmise/001-781Dhelmise_SM_anime.png,90.0,blue,[0 0 0 ... 0 0 0],5,Sea Creeper Pokémon,bipedal,GHOST
DHELMISE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dhelmise/008-781Dhelmise_Dream.png,91.0,blue,[0 0 0 ... 0 0 0],5,Sea Creeper Pokémon,bipedal,GHOST
RAICHU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Raichu/005-026Raichu.png,18.0,orange,[0 0 0 ... 0 0 0],5,Mouse Pokémon,quadrupedal,ELECTRIC
RAICHU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Raichu/002-026Raichu_RB.png,21.0,orange,[0 0 0 ... 0 0 0],3,Mouse Pokémon,quadrupedal,ELECTRIC
RAICHU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Raichu/010-026Raichu_XY_anime.png,18.0,orange,[0 0 0 ... 0 0 0],1,Mouse Pokémon,quadrupedal,ELECTRIC
RAICHU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Raichu/006-026Raichu_Dream.png,23.0,orange,[0 0 0 ... 0 0 0],4,Mouse Pokémon,quadrupedal,ELECTRIC
RAICHU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Raichu/008-026Raichu_OS_anime_2.png,24.0,orange,[0 0 0 ... 0 0 0],4,Mouse Pokémon,quadrupedal,ELECTRIC
RAICHU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Raichu/009-026Raichu_OS_anime.png,21.0,orange,[0 0 0 ... 0 0 0],3,Mouse Pokémon,quadrupedal,ELECTRIC
RAICHU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Raichu/003-026Raichu_RG.png,30.0,yellow,[0 0 0 ... 0 0 0],6,Mouse Pokémon,quadrupedal,ELECTRIC
RAICHU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Raichu/007-026Raichu_AG_anime.png,16.0,orange,[0 0 0 ... 0 0 0],1,Mouse Pokémon,quadrupedal,ELECTRIC
SANDSLASH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sandslash/001-028Sandslash_RG.png,18.0,orange,[0 0 0 ... 0 0 0],0,Mouse Pokémon,quadrupedal,GROUND
SANDSLASH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sandslash/139-HOME028.png,17.0,orange,[0 0 0 ... 0 0 0],3,Mouse Pokémon,quadrupedal,GROUND
SANDSLASH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sandslash/004-028Sandslash_AG_anime.png,21.0,orange,[0 0 0 ... 0 0 0],4,Mouse Pokémon,quadrupedal,GROUND
SANDSLASH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sandslash/005-028Sandslash_OS_anime.png,29.0,yellow,[255 255 255 ... 255 255 255],2,Mouse Pokémon,quadrupedal,GROUND
SANDSLASH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sandslash/073-028Sandslash_Dream.png,26.0,yellow,[0 0 0 ... 0 0 0],1,Mouse Pokémon,quadrupedal,GROUND
SANDSLASH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sandslash/000-028Sandslash_RB.png,30.0,yellow,[0 0 0 ... 0 0 0],4,Mouse Pokémon,quadrupedal,GROUND
SANDSLASH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sandslash/006-028Sandslash_XY_anime.png,27.0,yellow,[0 0 0 ... 0 0 0],4,Mouse Pokémon,quadrupedal,GROUND
SANDSLASH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sandslash/003-028Sandslash.png,21.0,orange,[0 0 0 ... 0 0 0],4,Mouse Pokémon,quadrupedal,GROUND
METAPOD,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Metapod/059-011Metapod_Dream.png,46.0,green,[0 0 0 ... 0 0 0],1,Cocoon Pokémon,bipedal,BUG
METAPOD,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Metapod/000-011Metapod_RB.png,30.0,yellow,[0 0 0 ... 0 0 0],1,Cocoon Pokémon,bipedal,BUG
METAPOD,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Metapod/003-011Metapod_AG_anime.png,33.0,yellow,[0 0 0 ... 0 0 0],1,Cocoon Pokémon,bipedal,BUG
METAPOD,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Metapod/004-011Metapod_OS_anime_2.png,44.0,green,[0 0 0 ... 0 0 0],1,Cocoon Pokémon,bipedal,BUG
METAPOD,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Metapod/002-011Metapod.png,43.0,green,[0 0 0 ... 0 0 0],1,Cocoon Pokémon,bipedal,BUG
METAPOD,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Metapod/123-HOME011.png,44.0,green,[0 0 0 ... 0 0 0],3,Cocoon Pokémon,bipedal,BUG
METAPOD,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Metapod/001-011Metapod_RG.png,33.0,yellow,[0 0 0 ... 0 0 0],1,Cocoon Pokémon,bipedal,BUG
METAPOD,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Metapod/005-011Metapod_OS_anime.png,37.0,green,[255 255 255 ... 255 255 255],2,Cocoon Pokémon,bipedal,BUG
XATU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Xatu/000-178Xatu_GS.png,38.0,green,[0 0 0 ... 0 0 0],6,Mystic Pokémon,bipedal,PSYCHIC
XATU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Xatu/136-HOME178_f.png,40.0,green,[0 0 0 ... 0 0 0],3,Mystic Pokémon,bipedal,PSYCHIC
XATU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Xatu/080-178Xatu_Dream.png,45.0,green,[0 0 0 ... 0 0 0],1,Mystic Pokémon,bipedal,PSYCHIC
XATU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Xatu/138-HOME178.png,40.0,green,[0 0 0 ... 0 0 0],3,Mystic Pokémon,bipedal,PSYCHIC
XATU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Xatu/001-178Xatu.png,176.0,pink,[0 0 0 ... 0 0 0],3,Mystic Pokémon,bipedal,PSYCHIC
XATU,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Xatu/002-178Xatu_OS_anime.png,39.0,green,[0 0 0 ... 0 0 0],1,Mystic Pokémon,bipedal,PSYCHIC
DROWZEE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Drowzee/003-096Drowzee_AG_anime.png,23.0,orange,[0 0 0 ... 0 0 0],4,Hypnosis Pokémon,bipedal,PSYCHIC
DROWZEE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Drowzee/056-096Drowzee_Dream.png,27.0,yellow,[0 0 0 ... 0 0 0],4,Hypnosis Pokémon,bipedal,PSYCHIC
DROWZEE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Drowzee/126-HOME096.png,26.0,yellow,[0 0 0 ... 0 0 0],4,Hypnosis Pokémon,bipedal,PSYCHIC
DROWZEE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Drowzee/001-096Drowzee_RG.png,26.0,yellow,[0 0 0 ... 0 0 0],6,Hypnosis Pokémon,bipedal,PSYCHIC
DROWZEE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Drowzee/000-096Drowzee_RB.png,17.0,orange,[0 0 0 ... 0 0 0],0,Hypnosis Pokémon,bipedal,PSYCHIC
DROWZEE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Drowzee/005-096Drowzee_OS_anime.png,23.0,orange,[0 0 0 ... 0 0 0],4,Hypnosis Pokémon,bipedal,PSYCHIC
DROWZEE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Drowzee/004-096Drowzee_OS_anime_2.png,28.0,yellow,[0 0 0 ... 0 0 0],4,Hypnosis Pokémon,bipedal,PSYCHIC
DROWZEE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Drowzee/002-096Drowzee.png,24.0,orange,[0 0 0 ... 0 0 0],1,Hypnosis Pokémon,bipedal,PSYCHIC
KINGDRA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kingdra/002-230Kingdra_OS_anime.png,98.0,blue,[0 0 0 ... 0 0 0],5,Dragon Pokémon,bipedal,WATER
KINGDRA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kingdra/088-HOME230.png,98.0,blue,[0 0 0 ... 0 0 0],4,Dragon Pokémon,bipedal,WATER
KINGDRA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kingdra/001-230Kingdra.png,99.0,blue,[0 0 0 ... 0 0 0],5,Dragon Pokémon,bipedal,WATER
KINGDRA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kingdra/000-230Kingdra_GS.png,100.0,blue,[0 0 0 ... 0 0 0],4,Dragon Pokémon,bipedal,WATER
KINGDRA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kingdra/047-230Kingdra_Dream.png,98.0,blue,[0 0 0 ... 0 0 0],5,Dragon Pokémon,bipedal,WATER
ROSELIA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Roselia/124-HOME315.png,53.0,green,[0 0 0 ... 0 0 0],3,Thorn Pokémon,bipedal,GRASS
ROSELIA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Roselia/000-315Roselia.png,58.0,green,[0 0 0 ... 0 0 0],5,Thorn Pokémon,bipedal,GRASS
ROSELIA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Roselia/001-315Roselia_AG_anime.png,44.0,green,[0 0 0 ... 0 0 0],5,Thorn Pokémon,bipedal,GRASS
ROSELIA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Roselia/122-HOME315_f.png,53.0,green,[0 0 0 ... 0 0 0],3,Thorn Pokémon,bipedal,GRASS
ROSELIA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Roselia/002-315Roselia_XY_anime.png,40.0,green,[0 0 0 ... 0 0 0],5,Thorn Pokémon,bipedal,GRASS
LOUDRED,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Loudred/002-294Loudred_AG_anime.png,112.0,blue,[0 0 0 ... 0 0 0],4,Big Voice Pokémon,bipedal,NORMAL
LOUDRED,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Loudred/069-HOME294.png,113.0,blue,[0 0 0 ... 0 0 0],4,Big Voice Pokémon,bipedal,NORMAL
LOUDRED,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Loudred/000-294Loudred_Channel.png,103.0,blue,[0 0 0 ... 0 0 0],4,Big Voice Pokémon,bipedal,NORMAL
LOUDRED,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Loudred/032-294Loudred_Dream.png,111.0,blue,[0 0 0 ... 0 0 0],6,Big Voice Pokémon,bipedal,NORMAL
LOUDRED,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Loudred/033-294Loudred_PMD_Explorers.png,109.0,blue,[0 0 0 ... 0 0 0],4,Big Voice Pokémon,bipedal,NORMAL
LOUDRED,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Loudred/001-294Loudred.png,114.0,blue,[0 0 0 ... 0 0 0],6,Big Voice Pokémon,bipedal,NORMAL
LOUDRED,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Loudred/003-294Loudred_XY_anime.png,121.0,blue,[0 0 0 ... 0 0 0],4,Big Voice Pokémon,bipedal,NORMAL
EISCUE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Eiscue/017-HOME875N.png,95.0,blue,[0 0 0 ... 0 0 0],3,Penguin Pokémon,bipedal,
EISCUE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Eiscue/015-HOME875.png,99.0,blue,[0 0 0 ... 0 0 0],4,Penguin Pokémon,bipedal,
EISCUE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Eiscue/001-875Eiscue-Noice.png,94.0,blue,[0 0 0 ... 0 0 0],3,Penguin Pokémon,bipedal,
EISCUE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Eiscue/000-875Eiscue-Ice.png,97.0,blue,[0 0 0 ... 0 0 0],4,Penguin Pokémon,bipedal,
ODDISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Oddish/008-043Oddish_OS_anime.png,107.0,blue,[255 255 255 ... 255 255 255],2,Weed Pokémon,bipedal,GRASS
ODDISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Oddish/000-043Oddish_Channel.png,64.0,green,[0 0 0 ... 0 0 0],5,Weed Pokémon,bipedal,GRASS
ODDISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Oddish/005-043Oddish_Dream.png,71.0,green,[0 0 0 ... 0 0 0],3,Weed Pokémon,bipedal,GRASS
ODDISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Oddish/006-043Oddish_AG_anime.png,44.0,green,[5 5 5 ... 0 0 0],4,Weed Pokémon,bipedal,GRASS
ODDISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Oddish/187-HOME043.png,52.0,green,[0 0 0 ... 0 0 0],5,Weed Pokémon,bipedal,GRASS
ODDISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Oddish/002-043Oddish_RG.png,29.0,yellow,[0 0 0 ... 0 0 0],4,Weed Pokémon,bipedal,GRASS
ODDISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Oddish/003-043Oddish.png,57.0,green,[0 0 0 ... 0 0 0],5,Weed Pokémon,bipedal,GRASS
ODDISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Oddish/004-043Oddish_Dream_2.png,68.0,green,[0 0 0 ... 0 0 0],5,Weed Pokémon,bipedal,GRASS
